1515955432690,0.8152771,9.819794,0.9283905,-0.009506226,0.027236938,-0.034500122,Squats
1515955432741,0.8559723,9.776688,0.8709259,-0.007369995,0.030426025,-0.040893555,Squats
1515955432792,0.7290802,9.800644,0.91641235,-0.004180908,0.025100708,-0.046218872,Squats
1515955432845,0.7889404,9.771912,0.8709259,-9.765625E-4,0.016586304,-0.05899048,Squats
1515955432896,0.7769623,9.810211,0.86613464,0.004348755,0.001663208,-0.071777344,Squats
1515955432948,0.81288147,9.762329,0.87571716,0.009674072,0.0037994385,-0.08242798,Squats
1515955432999,0.8583679,9.747971,0.84698486,0.021392822,0.01977539,-0.095214844,Squats
1515955433050,0.7961273,9.853302,0.8421936,0.03416443,0.053863525,-0.09095764,Squats
1515955433102,0.79133606,9.86528,0.83740234,0.04269409,0.08476257,-0.06112671,Squats
1515955433153,0.7003479,9.915558,0.87332153,0.033111572,0.11885071,-0.040893555,Squats
1515955433204,0.6189575,9.951477,0.9044342,0.019256592,0.14440918,-0.024902344,Squats
1515955433255,0.5399475,9.908371,1.0504913,0.0011444092,0.14654541,0.008117676,Squats
1515955433306,0.40826416,9.941895,1.021759,-0.03187561,0.1497345,0.02835083,Squats
1515955433357,0.4729004,9.858093,1.0193634,-0.05317688,0.16677856,0.041137695,Squats
1515955433410,0.31967163,9.8628845,1.100769,-0.07875061,0.173172,0.04434204,Squats
1515955433461,0.20236206,9.80542,1.1103363,-0.10430908,0.14335632,0.043273926,Squats
1515955433512,0.28137207,9.819794,1.1271057,-0.11177063,0.10926819,0.060317993,Squats
1515955433566,0.4106598,9.807816,1.0887909,-0.10858154,0.110321045,0.066711426,Squats
1515955433617,0.57585144,9.709656,0.9882355,-0.09472656,0.13163757,0.06776428,Squats
1515955433668,0.5207825,9.664169,0.9618988,-0.07022095,0.1454773,0.08375549,Squats
1515955433720,0.21432495,9.656982,1.1821747,-0.09046936,0.11352539,0.031555176,Squats
1515955433771,0.1113739,9.70726,1.4479218,-0.10858154,0.05279541,-0.046218872,Squats
1515955433822,0.26939392,9.72403,1.3856812,-0.11709595,0.029373169,-0.062194824,Squats
1515955433873,0.56388855,9.630646,1.2132874,-0.08300781,0.08583069,-0.027038574,Squats
1515955433924,0.7075348,9.6474,1.1031647,-0.030807495,0.17530823,0.011306763,Squats
1515955433976,0.48008728,9.72403,1.2276611,-0.026550293,0.20939636,0.03048706,Squats
1515955434027,0.25982666,9.72641,1.3018799,-0.025482178,0.18489075,0.017700195,Squats
1515955434079,0.22390747,9.80542,1.3473663,-0.027618408,0.1454773,0.0038604736,Squats
1515955434131,0.27178955,9.810211,1.3760986,-0.026550293,0.12631226,-0.0036010742,Squats
1515955434182,0.30770874,9.743179,1.3641205,-0.02973938,0.13269043,-0.011062622,Squats
1515955434233,0.35559082,9.7838745,1.373703,-0.026550293,0.15187073,-0.0057373047,Squats
1515955434284,0.26460266,9.764725,1.4144135,-0.027618408,0.17211914,-4.119873E-4,Squats
1515955434336,0.15927124,9.757538,1.4000397,-0.019088745,0.16358948,-0.002532959,Squats
1515955434387,0.11376953,9.781479,1.373703,-0.00843811,0.14654541,-0.009994507,Squats
1515955434438,0.09941101,9.731201,1.4383545,-0.0020446777,0.110321045,-0.012130737,Squats
1515955434489,0.17362976,9.735992,1.4048309,0.0064697266,0.091156006,-0.013183594,Squats
1515955434540,0.11856079,9.702469,1.4934082,0.009674072,0.07518005,-0.012130737,Squats
1515955434591,0.13293457,9.716843,1.428772,0.018188477,0.059188843,-0.011062622,Squats
1515955434643,0.20475769,9.78627,1.3545532,0.018188477,0.048538208,-0.013183594,Squats
1515955434694,0.19996643,9.812607,1.3832855,0.021392822,0.04321289,-0.012130737,Squats
1515955434750,0.12335205,9.800644,1.4024353,0.016067505,0.026168823,-0.019577026,Squats
1515955434801,0.21672058,9.755142,1.349762,0.01499939,0.010192871,-0.019577026,Squats
1515955434852,0.24784851,9.759933,1.3042755,0.021392822,0.005935669,-0.013183594,Squats
1515955434903,0.25263977,9.774307,1.3425751,0.028839111,0.007003784,-0.008926392,Squats
1515955434954,0.16644287,9.843735,1.3234253,0.023513794,0.012329102,-0.0046691895,Squats
1515955435005,0.1975708,9.774307,1.2875061,0.028839111,0.009124756,-0.0057373047,Squats
1515955435056,0.21911621,9.762329,1.2683563,0.032043457,-0.0036621094,-0.002532959,Squats
1515955435108,0.22390747,9.795853,1.2085114,0.037368774,-0.0015258789,-4.119873E-4,Squats
1515955435160,0.23109436,9.810211,1.191742,0.037368774,0.005935669,0.0027923584,Squats
1515955435216,0.23826599,9.798248,1.1941376,0.02458191,0.010192871,0.010238647,Squats
1515955435268,0.26220703,9.807816,1.2204742,0.022460938,0.008056641,0.0059814453,Squats
1515955435319,0.2550354,9.791061,1.2468109,0.025650024,0.005935669,0.00491333,Squats
1515955435370,0.27418518,9.779083,1.2468109,0.02458191,0.007003784,0.0027923584,Squats
1515955435422,0.29812622,9.80542,1.1462555,0.022460938,0.005935669,-0.0036010742,Squats
1515955435473,0.2837677,9.800644,1.179779,0.02458191,0.0048675537,-0.0046691895,Squats
1515955435524,0.28616333,9.776688,1.1414642,0.02458191,0.010192871,-0.0057373047,Squats
1515955435575,0.28616333,9.788666,1.191742,0.020324707,-0.0025939941,-0.011062622,Squats
1515955435626,0.3125,9.815002,1.1247101,0.01499939,-0.0015258789,-0.0057373047,Squats
1515955435678,0.31967163,9.819794,1.131897,-9.765625E-4,-0.0015258789,-0.0057373047,Squats
1515955435732,0.27178955,9.769516,1.1175232,7.6293945E-5,-0.016433716,-0.011062622,Squats
1515955435783,0.30052185,9.759933,1.1390686,0.0032806396,-0.013244629,-0.017456055,Squats
